invoice_id,invoice_line_id,project,invoice_status,usage_fee
3697988,3735545,D,Paid,0.76
58316888,82022497,D,Paid,0.76
3876151,3921012,D,Paid,0.76
3698751,3736330,D,Paid,0.76
58096469,81785316,D,Paid,0.76
3805585,3847498,D,Paid,0.76
3751305,3790868,D,Paid,0.76
3758767,3798644,D,Paid,0.76
58489947,82239206,D,Paid,0.76
58037481,81692067,D,Paid,0.76
57788304,81385684,D,Paid,0.76
3782129,3823003,D,Paid,0.76
3839749,3882971,D,Paid,0.76
3612469,3646344,D,Paid,0.76
3637346,3672296,D,Paid,0.76
3837572,3880691,D,Paid,0.76
3680088,3716679,D,Paid,0.76
3782282,3823164,D,Paid,0.76
57930283,81578707,D,Paid,0.76
57899696,81537045,D,Paid,0.76
58354739,82100487,D,Paid,0.76
58133938,81813258,D,Paid,0.76
3756026,3795793,D,Paid,0.76
3758215,3798080,D,Paid,0.76
3715704,3754093,D,Paid,0.76
3600048,3633365,D,Paid,0.78
3689978,3727054,D,Paid,0.78
3839702,3882919,D,Paid,0.78
3889657,3935184,D,Paid,0.78
3795091,3836529,D,Paid,0.78
3688096,3725087,D,Paid,0.78
3857382,3901481,D,Paid,0.78
3877487,3922434,D,Paid,0.78
3688091,3725081,D,Paid,0.78
3627698,3662194,E,Paid,0.8
3770784,3811245,E,Paid,0.8
16489900,23322273,E,Paid,0.8
3907701,3953884,E,Paid,0.8
3730403,3769279,C,Paid,0.8
16612451,23467654,E,Paid,0.8
3908298,3954514,I,Paid,0.80746134
3640695,3675830,G,Paid,0.8388834
3646221,3681602,G,Paid,0.8476938
3900282,3946123,G,Paid,0.854643
3877606,3922563,G,Paid,0.858027
3967282,5779760,G,Paid,0.8617572
3841471,3884816,G,Paid,0.8617572
16624714,23480485,E,Paid,0.87
3674869,3711223,C,Paid,0.9
3891865,3937518,K,Paid,0.9
1285667,1618892,H,Paid,0.9
3586398,3619364,C,Paid,0.9
3850775,3894568,C,Paid,0.9
3624998,3659386,I,Paid,0.91224688
3605644,3639189,I,Paid,0.91294192
3621741,3655966,I,Paid,0.9129552
3804160,3845945,D,Paid,0.95
58133516,81801756,D,Paid,0.95
57901348,81537343,D,Paid,0.95
58164927,81838991,D,Paid,0.95
3619076,3653208,D,Paid,0.95
58133921,81829277,D,Paid,0.95
3685956,3722881,D,Paid,0.95
58316208,82031730,D,Paid,0.95
3858814,3902995,D,Paid,0.95
3639271,3674303,D,Paid,0.95
3867832,3912280,D,Paid,0.95
3631598,3666320,D,Paid,0.95
57788143,81391459,D,Paid,0.95
3844930,3888430,D,Paid,0.95
3732227,3771174,D,Paid,0.95
3837870,3880994,D,Paid,0.95
58581235,82368290,D,Paid,0.95
3782401,3823293,D,Paid,0.95
3834016,3876974,D,Paid,0.95
3692493,3729757,D,Paid,0.95
3751016,3790566,D,Paid,0.95
58006597,81652686,D,Paid,0.95
3623511,3657848,D,Paid,0.95
58354924,82078248,D,Paid,0.95
58134034,81803097,D,Paid,0.95
57842040,81450286,D,Paid,0.95
3855206,3899201,D,Paid,0.95
3716888,3755329,D,Paid,0.95
58133523,81830759,D,Paid,0.95
3868249,3912716,D,Paid,0.95
3636851,3671771,D,Paid,0.95
58133906,81809317,D,Paid,0.95
3716640,3755069,H,Paid,0.95
3622495,3656761,D,Paid,0.95
3758376,3798243,D,Paid,0.95
58316892,82043147,D,Paid,0.95
3750594,3790114,D,Paid,0.95
3908665,3954899,D,Paid,0.95
58489881,82259034,D,Paid,0.95
58068992,81731933,D,Paid,0.95
58286563,81991150,D,Paid,0.95
58519941,82293909,D,Paid,0.95
3619109,3653242,D,Paid,0.95
57928536,81553811,D,Paid,0.95
3622402,3656662,D,Paid,0.95
58395586,82143430,D,Paid,0.95
3717820,3756316,D,Paid,0.95
3745387,3784714,D,Paid,0.95
3718654,3757217,D,Paid,0.95
3763837,3803973,D,Paid,0.95
3754316,3794015,D,Paid,0.95
57787979,81387974,D,Paid,0.95
58550535,82321106,D,Paid,0.95
3767839,3808139,D,Paid,0.95
3907311,3953479,D,Paid,0.95
3872195,3916885,D,Paid,0.95
3713939,3752259,D,Paid,0.95
3857874,3902007,E,Paid,0.98
3681376,3718012,E,Paid,0.98
3634835,3669683,E,Paid,0.98
3648083,3683546,E,Paid,0.98
3906534,3952661,E,Paid,0.98
3674295,3710614,E,Paid,0.98
3812436,3854550,E,Paid,0.98
3741138,3780294,E,Paid,0.98
3783974,3824922,E,Paid,0.98
58353850,82092482,D,Paid,0.99
58067475,81741243,D,Paid,0.99
58466025,82222769,D,Paid,0.99
58433567,82160146,D,Paid,0.99
57899908,81545997,D,Paid,0.99
58255154,81976946,D,Paid,0.99
57840704,81466785,D,Paid,0.99
58193555,81902414,D,Paid,0.99
58163301,81868016,D,Paid,0.99
58315389,82051784,D,Paid,0.99
58549126,82331452,D,Paid,0.99
58548893,82314202,D,Paid,0.99
58433621,82189453,D,Paid,0.99
58284727,82006223,D,Paid,0.99
58579944,82361453,D,Paid,0.99
58353799,82099609,D,Paid,0.99
57978564,81635932,D,Paid,0.99
57813218,81435542,D,Paid,0.99
58580047,82369480,D,Paid,0.99
57899832,81545244,D,Paid,0.99
57900053,81537576,D,Paid,0.99
57978680,81625746,D,Paid,0.99
58609876,82404377,D,Paid,0.99
58579998,82371600,D,Paid,0.99
58548893,82321812,D,Paid,0.99
57955652,81616416,D,Paid,0.99
57870874,81508447,D,Paid,0.99
58519269,82296471,D,Paid,0.99
58224425,81937646,D,Paid,0.99
58132793,81827798,D,Paid,0.99
58580100,82366069,D,Paid,0.99
58549034,82312361,D,Paid,0.99
58005769,81668002,D,Paid,0.99
58394604,82143992,D,Paid,0.99
58132835,81825438,D,Paid,0.99
58549008,82322064,D,Paid,0.99
57928963,81570492,D,Paid,0.99
58580024,82363803,D,Paid,0.99
58224473,81920779,D,Paid,0.99
58548911,82333574,D,Paid,0.99
58067665,81734028,D,Paid,0.99
58315556,82051395,D,Paid,0.99
58163335,81868470,D,Paid,0.99
57955817,81604898,D,Paid,0.99
58519078,82287734,D,Paid,0.99
58637862,82438660,D,Paid,0.99
57928828,81559754,D,Paid,0.99
57955725,81616637,D,Paid,0.99
58519271,82285819,D,Paid,0.99
58466061,82227272,D,Paid,0.99
58005709,81672882,D,Paid,0.99
58580056,82367636,D,Paid,0.99
58394621,82147609,D,Paid,0.99
58394393,82148557,D,Paid,0.99
58488523,82260568,D,Paid,0.99
58193497,81893346,D,Paid,0.99
58394396,82148463,D,Paid,0.99
57978502,81640089,D,Paid,0.99
58005641,81660996,D,Paid,0.99
57978556,81636515,D,Paid,0.99
58394529,82145326,D,Paid,0.99
58394583,82141187,D,Paid,0.99
58549071,82317463,D,Paid,0.99
58548967,82331516,D,Paid,0.99
57813385,81429244,D,Paid,0.99
58433466,82188984,D,Paid,0.99
57928785,81577896,D,Paid,0.99
57787381,81394924,D,Paid,0.99
58394583,82131310,D,Paid,0.99
58609754,82402114,D,Paid,0.99
58193468,81901640,D,Paid,0.99
58224509,81938259,D,Paid,0.99
57955725,81607787,D,Paid,0.99
58488533,82260228,D,Paid,0.99
58067657,81734965,D,Paid,0.99
58193520,81905041,D,Paid,0.99
58609749,82409090,D,Paid,0.99
58488581,82261607,D,Paid,0.99
58132664,81827347,D,Paid,0.99
58067481,81727889,D,Paid,0.99
57840868,81469774,D,Paid,0.99
58433570,82193512,D,Paid,0.99
58579951,82363626,D,Paid,0.99
58549090,82311614,D,Paid,0.99
58067583,81744194,D,Paid,0.99
58353760,82080877,D,Paid,0.99
58466028,82215304,D,Paid,0.99
58067617,81748424,D,Paid,0.99
58067507,81735563,D,Paid,0.99
57787233,81386875,D,Paid,0.99
58284670,82012548,D,Paid,0.99
58433491,82181627,D,Paid,0.99
58224575,81936093,D,Paid,0.99
58284749,82012563,D,Paid,0.99
58394467,82147239,D,Paid,0.99
58394536,82148713,D,Paid,0.99
58005782,81654101,D,Paid,0.99
58519063,82296130,D,Paid,0.99
58519207,82295208,D,Paid,0.99
58609673,82398823,D,Paid,0.99
58637952,82439558,D,Paid,0.99
57813390,81428057,D,Paid,0.99
58284643,82010948,D,Paid,0.99
58433462,82183972,D,Paid,0.99
58549046,82312623,D,Paid,0.99
57787255,81406617,D,Paid,0.99
58519202,82290570,D,Paid,0.99
58519132,82274236,D,Paid,0.99
57813385,81432720,D,Paid,0.99
58035985,81688182,D,Paid,0.99
57955652,81600793,D,Paid,0.99
58609755,82394853,D,Paid,0.99
57870967,81486672,D,Paid,0.99
57928787,81580347,D,Paid,0.99
58255333,81947224,D,Paid,0.99
58580012,82348811,D,Paid,0.99
57928912,81579970,D,Paid,0.99
58519255,82277151,D,Paid,0.99
57928875,81561754,D,Paid,0.99
58519202,82294852,D,Paid,0.99
58284710,82010659,D,Paid,0.99
58549085,82333775,D,Paid,0.99
58579921,82341089,D,Paid,0.99
58637784,82425740,D,Paid,0.99
58100487,81790368,D,Paid,0.99
57955608,81616495,D,Paid,0.99
57787377,81396456,D,Paid,0.99
58284799,82010565,D,Paid,0.99
58224524,81939769,D,Paid,0.99
58353782,82099858,D,Paid,0.99
57787239,81408957,D,Paid,0.99
58067595,81744965,D,Paid,0.99
58609651,82410112,D,Paid,0.99
58580087,82372064,D,Paid,0.99
58255297,81962381,D,Paid,0.99
58669758,82450090,D,Paid,0.99
58100503,81785496,D,Paid,0.99
58519196,82277505,D,Paid,0.99
58193625,81897320,D,Paid,0.99
58609876,82395676,D,Paid,0.99
58163365,81869661,D,Paid,0.99
58067525,81748987,D,Paid,0.99
58466182,82228310,D,Paid,0.99
58163221,81869363,D,Paid,0.99
58466114,82229943,D,Paid,0.99
58637862,82433101,D,Paid,0.99
57899970,81537497,D,Paid,0.99
58394520,82137727,D,Paid,0.99
58433608,82193732,D,Paid,0.99
58669653,82476353,D,Paid,0.99
58579932,82357376,D,Paid,0.99
57928902,81564142,D,Paid,0.99
58519162,82295855,D,Paid,0.99
58549076,82312983,D,Paid,0.99
57870950,81507437,D,Paid,0.99
58669617,82468312,D,Paid,0.99
58005789,81662959,D,Paid,0.99
58100530,81776547,D,Paid,0.99
57899835,81546150,D,Paid,0.99
57870885,81507059,D,Paid,0.99
57955652,81606437,D,Paid,0.99
58284670,81996893,D,Paid,0.99
58224446,81932907,D,Paid,0.99
57813211,81434268,D,Paid,0.99
58353758,82100373,D,Paid,0.99
58353825,82099154,D,Paid,0.99
57955574,81612603,D,Paid,0.99
58284665,82010962,D,Paid,0.99
57955776,81600119,D,Paid,0.99
58549073,82323163,D,Paid,0.99
58466065,82226592,D,Paid,0.99
58466117,82222648,D,Paid,0.99
58394546,82115385,D,Paid,0.99
58519063,82289631,D,Paid,0.99
58488549,82249468,D,Paid,0.99
57870967,81492150,D,Paid,0.99
58255254,81974256,D,Paid,0.99
58394454,82132840,D,Paid,0.99
58394411,82147526,D,Paid,0.99
57787355,81400475,D,Paid,0.99
58005693,81667892,D,Paid,0.99
57978671,81628258,D,Paid,0.99
57813218,81436635,D,Paid,0.99
58433450,82175996,D,Paid,0.99
58433579,82188578,D,Paid,0.99
58580120,82372069,D,Paid,0.99
58035858,81690935,D,Paid,0.99
58163320,81869526,D,Paid,0.99
58193483,81893344,D,Paid,0.99
58549062,82322986,D,Paid,0.99
57870775,81508035,D,Paid,0.99
58067480,81746371,D,Paid,0.99
58100451,81784575,D,Paid,0.99
57928922,81557291,D,Paid,0.99
58488506,82261748,D,Paid,0.99
58669717,82479488,D,Paid,0.99
58005769,81662694,D,Paid,0.99
58255219,81964937,D,Paid,0.99
58067505,81725918,D,Paid,0.99
58284704,81995149,D,Paid,0.99
58519271,82279494,D,Paid,0.99
58067475,81748468,D,Paid,0.99
58637903,82430285,D,Paid,0.99
57978552,81636698,D,Paid,0.99
58315351,82026644,D,Paid,0.99
58394595,82123047,D,Paid,0.99
58132652,81815799,D,Paid,0.99
57978600,81636911,D,Paid,0.99
58669644,82476403,D,Paid,0.99
58035899,81709648,D,Paid,0.99
58579971,82371613,D,Paid,0.99
58579922,82372071,D,Paid,0.99
58669618,82478264,D,Paid,0.99
57978658,81623554,D,Paid,0.99
58609717,82404716,D,Paid,0.99
58433579,82192115,D,Paid,0.99
58394445,82144893,D,Paid,0.99
58579921,82352994,D,Paid,0.99
58035904,81705045,D,Paid,0.99
58005777,81672303,D,Paid,0.99
58067481,81747808,D,Paid,0.99
57870986,81498727,D,Paid,0.99
58579989,82353516,D,Paid,0.99
58609749,82408551,D,Paid,0.99
58163335,81869633,D,Paid,0.99
58353787,82071828,D,Paid,0.99
58353842,82072326,D,Paid,0.99
58163320,81856002,D,Paid,0.99
58519112,82293122,D,Paid,0.99
58132793,81821957,D,Paid,0.99
57955687,81606611,D,Paid,0.99
58193513,81880283,D,Paid,0.99
58669713,82469090,D,Paid,0.99
58353728,82096251,D,Paid,0.99
58580052,82360657,D,Paid,0.99
57813230,81435791,D,Paid,0.99
58637922,82436773,D,Paid,0.99
58163259,81866482,D,Paid,0.99
57978615,81623412,D,Paid,0.99
58100310,81767753,D,Paid,0.99
58549073,82331213,D,Paid,0.99
58255302,81958645,D,Paid,0.99
58488566,82260732,D,Paid,0.99
58433632,82184160,D,Paid,0.99
57899874,81537763,D,Paid,0.99
58609639,82408480,D,Paid,0.99
58433448,82193783,D,Paid,0.99
58224558,81939037,D,Paid,0.99
58005693,81662519,D,Paid,0.99
58549027,82319555,D,Paid,0.99
58394454,82118435,D,Paid,0.99
57928806,81564250,D,Paid,0.99
57870942,81492750,D,Paid,0.99
58284787,81993539,D,Paid,0.99
58580091,82345873,D,Paid,0.99
58579978,82363148,D,Paid,0.99
58353930,82099518,D,Paid,0.99
58163118,81847174,D,Paid,0.99
58580105,82364986,D,Paid,0.99
57955721,81592694,D,Paid,0.99
57978680,81639674,D,Paid,0.99
58067584,81748873,D,Paid,0.99
58394409,82126799,D,Paid,0.99
58394536,82146819,D,Paid,0.99
58394502,82145183,D,Paid,0.99
58394608,82144703,D,Paid,0.99
58067475,81745844,D,Paid,0.99
58519071,82293027,D,Paid,0.99
58163184,81866451,D,Paid,0.99
58394463,82148370,D,Paid,0.99
58488553,82245861,D,Paid,0.99
58100334,81769422,D,Paid,0.99
58394559,82146577,D,Paid,0.99
58519171,82293841,D,Paid,0.99
58394497,82147129,D,Paid,0.99
58466111,82211973,D,Paid,0.99
58435326,82194637,D,Paid,0.99
58067513,81749351,D,Paid,0.99
58579944,82354752,D,Paid,0.99
57787277,81400275,D,Paid,0.99
58353816,82096980,D,Paid,0.99
58488558,82244966,D,Paid,0.99
58284703,82012875,D,Paid,0.99
58609811,82403724,D,Paid,0.99
58548923,82315711,D,Paid,0.99
58284714,81999982,D,Paid,0.99
57955687,81603654,D,Paid,0.99
58035926,81707593,D,Paid,0.99
58224559,81921963,D,Paid,0.99
58669717,82479015,D,Paid,0.99
57813313,81432661,D,Paid,0.99
58519112,82296196,D,Paid,0.99
58519220,82295584,D,Paid,0.99
57840906,81456317,D,Paid,0.99
58035794,81701728,D,Paid,0.99
58035925,81702406,D,Paid,0.99
58067575,81733625,D,Paid,0.99
58158667,81864405,D,Paid,0.99
58132786,81806409,D,Paid,0.99
58353763,82075647,D,Paid,0.99
58669624,82476932,D,Paid,0.99
58224457,81921279,D,Paid,0.99
58433450,82192873,D,Paid,0.99
57928883,81557171,D,Paid,0.99
58519270,82296965,D,Paid,0.99
58100374,81764958,D,Paid,0.99
58609636,82393824,D,Paid,0.99
58549134,82316486,D,Paid,0.99
58394621,82148032,D,Paid,0.99
57928825,81564929,D,Paid,0.99
58315474,82054304,D,Paid,0.99
57870824,81487859,D,Paid,0.99
57813223,81434239,D,Paid,0.99
57978581,81637512,D,Paid,0.99
58637934,82441494,D,Paid,0.99
58163335,81869960,D,Paid,0.99
58394597,82122596,D,Paid,0.99
58255191,81953510,D,Paid,0.99
57899837,81527018,D,Paid,0.99
58163365,81869014,D,Paid,0.99
58549063,82332202,D,Paid,0.99
58580052,82354167,D,Paid,0.99
58488477,82247262,D,Paid,0.99
58519106,82295859,D,Paid,0.99
58315462,82036629,D,Paid,0.99
58433510,82183588,D,Paid,0.99
58224529,81940182,D,Paid,0.99
58067665,81746700,D,Paid,0.99
58353760,82071571,D,Paid,0.99
58163277,81863038,D,Paid,0.99
58637881,82437810,D,Paid,0.99
58163196,81869427,D,Paid,0.99
58488466,82254690,D,Paid,0.99
57892784,81529578,D,Paid,0.99
57840704,81459144,D,Paid,0.99
57813227,81424103,D,Paid,0.99
58284755,82013200,D,Paid,0.99
58284804,82013283,D,Paid,0.99
58433588,82169188,D,Paid,0.99
58163223,81849137,D,Paid,0.99
58315407,82030952,D,Paid,0.99
58193496,81896879,D,Paid,0.99
57870967,81504794,D,Paid,0.99
58353841,82088261,D,Paid,0.99
58579965,82368550,D,Paid,0.99
58163205,81862690,D,Paid,0.99
58669758,82459182,D,Paid,0.99
58100336,81790347,D,Paid,0.99
58488498,82247053,D,Paid,0.99
58284670,81992088,D,Paid,0.99
58353822,82095266,D,Paid,0.99
58132848,81820272,D,Paid,0.99
58100422,81788958,D,Paid,0.99
58519207,82284092,D,Paid,0.99
58100487,81787839,D,Paid,0.99
58579998,82368548,D,Paid,0.99
57955801,81612160,D,Paid,0.99
58284743,82012821,D,Paid,0.99
58519159,82282215,D,Paid,0.99
58488511,82259415,D,Paid,0.99
57978527,81634797,D,Paid,0.99
58284826,82009364,D,Paid,0.99
57955723,81616799,D,Paid,0.99
58609846,82408746,D,Paid,0.99
58284824,81991259,D,Paid,0.99
58669703,82478764,D,Paid,0.99
58224602,81925893,D,Paid,0.99
58466065,82223869,D,Paid,0.99
58353748,82098905,D,Paid,0.99
57928727,81570053,D,Paid,0.99
58488477,82254221,D,Paid,0.99
58284650,81989898,D,Paid,0.99
58549141,82313753,D,Paid,0.99
58579965,82361872,D,Paid,0.99
57870844,81482822,D,Paid,0.99
58609651,82408893,D,Paid,0.99
58255149,81962246,D,Paid,0.99
57870768,81491712,D,Paid,0.99
58163192,81854317,D,Paid,0.99
57928924,81564263,D,Paid,0.99
57787339,81402043,D,Paid,0.99
58637918,82442116,D,Paid,0.99
58609749,82399013,D,Paid,0.99
58609741,82407063,D,Paid,0.99
58353822,82087878,D,Paid,0.99
58549008,82327993,D,Paid,0.99
58100425,81766597,D,Paid,0.99
57955608,81616963,D,Paid,0.99
58163313,81870339,D,Paid,0.99
58284834,82012044,D,Paid,0.99
58163223,81852882,D,Paid,0.99
57928733,81564304,D,Paid,0.99
58255333,81962705,D,Paid,0.99
58580096,82370587,D,Paid,0.99
58466101,82229848,D,Paid,0.99
58067709,81741628,D,Paid,0.99
58224607,81930733,D,Paid,0.99
58163163,81868911,D,Paid,0.99
58315485,82050692,D,Paid,0.99
58609677,82409403,D,Paid,0.99
58433473,82192917,D,Paid,0.99
58100422,81766738,D,Paid,0.99
58315525,82044213,D,Paid,0.99
57955648,81608055,D,Paid,0.99
57928757,81579719,D,Paid,0.99
57787277,81394582,D,Paid,0.99
57955570,81608016,D,Paid,0.99
58549041,82332551,D,Paid,0.99
58193545,81905037,D,Paid,0.99
58163204,81839758,D,Paid,0.99
58035899,81706181,D,Paid,0.99
58067560,81733993,D,Paid,0.99
57870899,81500028,D,Paid,0.99
58669693,82460182,D,Paid,0.99
58193639,81902747,D,Paid,0.99
58669618,82457448,D,Paid,0.99
58609754,82394696,D,Paid,0.99
58394426,82144888,D,Paid,0.99
58549124,82333743,D,Paid,0.99
58132648,81802749,D,Paid,0.99
58193560,81891552,D,Paid,0.99
58394406,82118792,D,Paid,0.99
57813211,81428631,D,Paid,0.99
58163321,81860727,D,Paid,0.99
57840821,81468551,D,Paid,0.99
58488436,82258645,D,Paid,0.99
58488541,82260605,D,Paid,0.99
58035925,81695272,D,Paid,0.99
58067592,81726241,D,Paid,0.99
58609807,82395082,D,Paid,0.99
58067496,81739797,D,Paid,0.99
58549085,82332955,D,Paid,0.99
58315466,82050130,D,Paid,0.99
57840888,81467957,D,Paid,0.99
58067555,81746045,D,Paid,0.99
58067685,81746710,D,Paid,0.99
58488592,82260834,D,Paid,0.99
58315518,82054544,D,Paid,0.99
58067564,81748929,D,Paid,0.99
58466175,82210360,D,Paid,0.99
57840860,81463215,D,Paid,0.99
58100497,81787718,D,Paid,0.99
58284726,81992443,D,Paid,0.99
58284737,82010685,D,Paid,0.99
57928924,81559569,D,Paid,0.99
58394497,82145583,D,Paid,0.99
58035786,81704306,D,Paid,0.99
57899925,81545895,D,Paid,0.99
58466106,82230303,D,Paid,0.99
58255183,81961991,D,Paid,0.99
58353835,82085688,D,Paid,0.99
57928899,81581220,D,Paid,0.99
58609735,82395233,D,Paid,0.99
58609686,82408287,D,Paid,0.99
58488566,82259161,D,Paid,0.99
58255257,81976348,D,Paid,0.99
58579948,82363023,D,Paid,0.99
58067454,81726546,D,Paid,0.99
57899837,81534431,D,Paid,0.99
58163249,81856705,D,Paid,0.99
58519054,82289092,D,Paid,0.99
58284657,81987751,D,Paid,0.99
58284686,81997094,D,Paid,0.99
58100497,81781922,D,Paid,0.99
57787223,81407751,D,Paid,0.99
58549041,82312228,D,Paid,0.99
58580047,82355760,D,Paid,0.99
57813253,81432196,D,Paid,0.99
58005772,81664836,D,Paid,0.99
58353758,82068622,D,Paid,0.99
58095735,81768057,D,Paid,0.99
58284674,81993550,D,Paid,0.99
58005640,81671721,D,Paid,0.99
58609842,82390525,D,Paid,0.99
58224473,81913220,D,Paid,0.99
58353929,82099105,D,Paid,0.99
58255257,81977075,D,Paid,0.99
58580047,82368024,D,Paid,0.99
58353853,82090185,D,Paid,0.99
57955790,81616639,D,Paid,0.99
58163249,81864083,D,Paid,0.99
58579922,82370878,D,Paid,0.99
58394457,82139794,D,Paid,0.99
58466098,82219108,D,Paid,0.99
58609745,82408471,D,Paid,0.99
58519068,82296320,D,Paid,0.99
58163249,81867939,D,Paid,0.99
58488430,82259242,D,Paid,0.99
58132786,81815954,D,Paid,0.99
57928891,81559562,D,Paid,0.99
58132630,81811333,D,Paid,0.99
57840860,81470526,D,Paid,0.99
58579962,82370196,D,Paid,0.99
58315466,82042786,D,Paid,0.99
58163192,81866127,D,Paid,0.99
58609846,82385880,D,Paid,0.99
58580148,82354079,D,Paid,0.99
57813222,81434724,D,Paid,0.99
58353844,82095368,D,Paid,0.99
57787284,81407965,D,Paid,0.99
58067600,81749501,D,Paid,0.99
58466156,82219300,D,Paid,0.99
58100455,81767494,D,Paid,0.99
58315466,82030682,D,Paid,0.99
58580100,82358400,D,Paid,0.99
58193480,81905069,D,Paid,0.99
58067575,81727434,D,Paid,0.99
58132836,81807508,D,Paid,0.99
58394591,82143065,D,Paid,0.99
58193498,81903794,D,Paid,0.99
57813253,81428313,D,Paid,0.99
58519220,82296087,D,Paid,0.99
58579989,82367894,D,Paid,0.99
58067572,81748443,D,Paid,0.99
58488461,82246346,D,Paid,0.99
58005741,81668350,D,Paid,0.99
58224457,81928184,D,Paid,0.99
58035786,81689870,D,Paid,0.99
58519132,82269407,D,Paid,0.99
58193559,81904028,D,Paid,0.99
58609677,82406438,D,Paid,0.99
58394534,82147583,D,Paid,0.99
58466018,82216177,D,Paid,0.99
58315467,82053414,D,Paid,0.99
58284824,81996199,D,Paid,0.99
57928902,81570402,D,Paid,0.99
58353773,82082511,D,Paid,0.99
58132829,81822258,D,Paid,0.99
58609763,82396162,D,Paid,0.99
58637952,82436855,D,Paid,0.99
57840881,81471140,D,Paid,0.99
58466101,82227809,D,Paid,0.99
57955657,81615808,D,Paid,0.99
58132836,81828220,D,Paid,0.99
58067479,81724255,D,Paid,0.99
58353896,82063530,D,Paid,0.99
57813379,81436557,D,Paid,0.99
58067525,81733333,D,Paid,0.99
58637804,82440555,D,Paid,0.99
58315315,82028561,D,Paid,0.99
58255239,81975948,D,Paid,0.99
58548999,82329850,D,Paid,0.99
58163361,81848753,D,Paid,0.99
57899902,81524802,D,Paid,0.99
57955804,81601249,D,Paid,0.99
58193559,81902925,D,Paid,0.99
57787388,81406516,D,Paid,0.99
58488466,82243807,D,Paid,0.99
58488478,82258999,D,Paid,0.99
57870745,81487603,D,Paid,0.99
58394591,82134466,D,Paid,0.99
58284714,81992556,D,Paid,0.99
58284675,81998974,D,Paid,0.99
58433441,82169267,D,Paid,0.99
58466117,82217232,D,Paid,0.99
57840708,81452411,D,Paid,0.99
58609741,82389073,D,Paid,0.99
57928863,81561255,D,Paid,0.99
58284820,82006895,D,Paid,0.99
57813371,81421060,D,Paid,0.99
57870752,81496356,D,Paid,0.99
58163184,81868798,D,Paid,0.99
58433595,82193731,D,Paid,0.99
58035794,81707442,D,Paid,0.99
57870794,81486650,D,Paid,0.99
58163343,81855930,D,Paid,0.99
58224456,81938431,D,Paid,0.99
58519174,82296730,D,Paid,0.99
58132804,81806560,D,Paid,0.99
58519239,82286836,D,Paid,0.99
58394392,82142030,D,Paid,0.99
58519220,82295821,D,Paid,0.99
58609781,82407727,D,Paid,0.99
57813253,81434615,D,Paid,0.99
58224528,81934682,D,Paid,0.99
58519071,82295530,D,Paid,0.99
58284763,82012979,D,Paid,0.99
57813253,81424008,D,Paid,0.99
58353822,82099308,D,Paid,0.99
58519161,82284748,D,Paid,0.99
57928785,81580793,D,Paid,0.99
58067593,81749821,D,Paid,0.99
57955674,81612554,D,Paid,0.99
58580108,82367330,D,Paid,0.99
57840834,81457084,D,Paid,0.99
57955642,81614622,D,Paid,0.99
58100310,81772611,D,Paid,0.99
58394411,82132013,D,Paid,0.99
58100492,81781595,D,Paid,0.99
58132630,81805413,D,Paid,0.99
58466103,82229265,D,Paid,0.99
57787365,81394183,D,Paid,0.99
58580031,82357498,D,Paid,0.99
58353744,82096560,D,Paid,0.99
58394393,82144921,D,Paid,0.99
58669618,82465937,D,Paid,0.99
57978564,81638510,D,Paid,0.99
58519219,82284817,D,Paid,0.99
58637800,82438067,D,Paid,0.99
57870883,81507582,D,Paid,0.99
58433506,82177625,D,Paid,0.99
57870986,81492101,D,Paid,0.99
58488581,82259628,D,Paid,0.99
57899832,81546147,D,Paid,0.99
58353711,82098793,D,Paid,0.99
58005647,81655045,D,Paid,0.99
58488402,82260794,D,Paid,0.99
58163194,81846500,D,Paid,0.99
58466018,82208039,D,Paid,0.99
57928890,81562727,D,Paid,0.99
58433579,82193884,D,Paid,0.99
58637862,82422605,D,Paid,0.99
57900018,81522020,D,Paid,0.99
58637823,82431659,D,Paid,0.99
58163348,81863308,D,Paid,0.99
57870868,81493882,D,Paid,0.99
58462786,82225377,D,Paid,0.99
57870824,81492394,D,Paid,0.99
58609717,82389869,D,Paid,0.99
58394390,82119287,D,Paid,0.99
58005813,81659490,D,Paid,0.99
58224476,81938105,D,Paid,0.99
58519191,82276743,D,Paid,0.99
58284686,81992366,D,Paid,0.99
58163127,81869581,D,Paid,0.99
58005683,81659747,D,Paid,0.99
58132642,81830460,D,Paid,0.99
58067502,81742704,D,Paid,0.99
58067593,81748701,D,Paid,0.99
58193497,81886458,D,Paid,0.99
58163305,81858785,D,Paid,0.99
58284638,82010885,D,Paid,0.99
58488581,82260966,D,Paid,0.99
57899874,81528573,D,Paid,0.99
57928851,81570308,D,Paid,0.99
58100313,81774833,D,Paid,0.99
58100455,81789903,D,Paid,0.99
57928955,81579368,D,Paid,0.99
58394448,82121271,D,Paid,0.99
58394546,82129292,D,Paid,0.99
